2019/04/01 23:11:18 nsqd v0.2.16
2019/04/02 10:48:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:49:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:49:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:49:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:49:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:50:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:50:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:50:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:50:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:51:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:51:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:51:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:51:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:52:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:52:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:52:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:52:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:53:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:53:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:53:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:53:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:54:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:54:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:54:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:54:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:55:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:55:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:55:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:55:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:56:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:56:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:56:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:56:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:57:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:57:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:57:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:57:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:58:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:58:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:58:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:58:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:59:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:59:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:59:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 10:59:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:00:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:00:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:00:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:00:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:01:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:01:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:01:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:01:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:02:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:02:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:02:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:02:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:03:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:03:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:03:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:03:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:04:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:04:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:04:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:04:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:05:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:05:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:05:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:05:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:06:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:06:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:06:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:06:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:07:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:07:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:07:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:07:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:08:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:08:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:08:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:08:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:09:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:09:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:09:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:09:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:10:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:10:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:10:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:10:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:11:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:11:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:11:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:11:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:12:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:12:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:12:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:12:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:13:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:13:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:13:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:13:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:14:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:14:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:14:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:14:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:15:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:15:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:15:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:15:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:16:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:16:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:16:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:16:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:17:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:17:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:17:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:17:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:18:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:18:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:18:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:18:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:19:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:19:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:19:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:19:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:20:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:20:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:20:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:20:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:21:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:21:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:21:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:21:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:22:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:22:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:22:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:22:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:23:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:23:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:23:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:23:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:24:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:24:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:24:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:24:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:25:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:25:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:25:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:25:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:26:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:26:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:26:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:26:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:27:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:27:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:27:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:27:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:28:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:28:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:28:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:28:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:29:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:29:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:29:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:29:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:30:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:30:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:30:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:30:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:31:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:31:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:31:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:31:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:32:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:32:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:32:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:32:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:33:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:33:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:33:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:33:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:34:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:34:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:34:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:34:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:35:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:35:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:35:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:35:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:36:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:36:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:36:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:36:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:37:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:37:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:37:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:37:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:38:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:38:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:38:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:38:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:39:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:39:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:39:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:39:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:40:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:40:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:40:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:40:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:41:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:41:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:41:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:41:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:42:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:42:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:42:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:42:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:43:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:43:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:43:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:43:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:44:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:44:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:44:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:44:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:45:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:45:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:45:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:45:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:46:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:46:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:46:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:46:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:47:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:47:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:47:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:47:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:48:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:48:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:48:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:48:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:49:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:49:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:49:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:49:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:50:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:50:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:50:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:50:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:51:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:51:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:51:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:51:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:52:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:52:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:52:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:52:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:53:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:53:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:53:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:53:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:54:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:54:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:54:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:54:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:55:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:55:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:55:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:55:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:56:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:56:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:56:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:56:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:57:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:57:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:57:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:57:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:58:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:58:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:58:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:58:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:59:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:59:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:59:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 11:59:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:00:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:00:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:00:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:00:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:01:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:01:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:01:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:01:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:02:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:02:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:02:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:02:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:03:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:03:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:03:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:03:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:04:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:04:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:04:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:04:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:05:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:05:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:05:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:05:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:06:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:06:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:06:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:06:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:07:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:07:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:07:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:07:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:08:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:08:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:08:33 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:08:48 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:09:03 LOOKUPD(192.168.1.189:4160): sending heartbeat
2019/04/02 12:09:18 LOOKUPD(192.168.1.189:4160): sending heartbeat
